unix,low,high,open,close,volume,datetime,vol_fiat
1612051200,1058.11,1138.14,1135.4,1084.08,27168.36415848,2021-01-31,29452680.216924995
1611964800,1094.54,1158.81,1136.68,1136.03,24365.69079813,2021-01-30,27680155.717399623
1611878400,1064.48,1177.99,1096.69,1136.32,84863.68262478,2021-01-29,96432299.84019001
1611792000,1010.43,1121.39,1026.83,1097.7,38947.46296745,2021-01-28,42752630.09936987
1611705600,1001.34,1129.68,1123.88,1026.83,59671.79478359,2021-01-27,61272789.03763371
1611619200,1026.23,1135.0,1087.7,1125.17,43849.82835515,2021-01-26,49338511.37036413
1611532800,1067.04,1209.73,1144.38,1087.95,67837.89135698,2021-01-25,73804233.9018264
1611446400,1003.15,1149.9,1013.41,1144.99,42565.03331382,2021-01-24,48736537.493990764
1611360000,985.0,1047.99,1013.59,1013.62,21202.52433329,2021-01-23,21491302.71470941
1611273600,856.39,1050.46,913.63,1014.52,59346.03618326,2021-01-22,60207740.628640935
1611187200,891.22,1146.35,1136.28,913.5,84895.69347053,2021-01-21,77552215.98532915
1611100800,1021.0,1159.99,1127.02,1136.47,68216.8241513,2021-01-20,77526374.1432279
1611014400,1034.45,1188.44,1040.96,1127.47,79813.93660309,2021-01-19,89987819.10188589
1610928000,981.24,1042.0,1019.93,1040.83,32614.15358702,2021-01-18,33945789.47797802
1610841600,965.61,1047.31,1016.8,1019.78,39398.94769992,2021-01-17,40178258.88542441
1610755200,953.15,1067.6,968.01,1016.96,43255.33703604,2021-01-16,43988947.55217124
1610668800,881.01,1030.0,1012.16,968.0,71763.59761536,2021-01-15,69467162.4916685
1610582400,895.64,1024.95,929.15,1011.69,57012.38936259,2021-01-14,57678864.194238685
